,-3.7492,40.4637,2020-02-13 18:53:02,3,0,0
,-3.7492,40.4637,2020-02-07 17:53:02,3,0,0
,-3.7492,40.4637,2020-02-12 07:43:02,3,1,1
,-3.7492,40.4637,2020-02-12 14:43:03,2,0,2
,-3.7492,40.4637,2020-02-09 20:33:03,2,0,0
,-3.7492,40.4637,2020-02-04 15:43:02,1,0,0
,-3.7492,40.4637,2020-02-12 07:43:02,1,0,1
,-3.7492,40.4637,2020-02-12 00:03:12,1,0,1
,-3.7492,40.4637,2020-02-12 14:43:03,1,0,1
,-3.7492,40.4637,2020-02-08 03:43:03,1,0,1
,-3.7492,40.4637,2020-02-01 02:13:26,1,0,0
,4.4699,50.5039,2020-02-14 12:43:02,67,0,17
,4.4699,50.5039,2020-02-13 17:53:03,33,0,12
,4.4699,50.5039,2020-02-14 03:53:02,29,1,9
,4.4699,50.5039,2020-02-12 14:43:03,28,0,7
,4.4699,50.5039,2020-02-13 10:53:02,19,0,3
,4.4699,50.5039,2020-02-13 15:13:11,16,0,1
,4.4699,50.5039,2020-02-13 06:33:02,16,0,7
,4.4699,50.5039,2020-02-12 18:53:02,11,0,2
,4.4699,50.5039,2020-02-12 19:03:06,9,0,1
